"geographicAreaFS","Geographic Area","measuredItemFS","Item","measuredElementFS","Element","timePointYears","Year","Value","Status"
153,"New Caledonia",866,"Cattle",131,"Reemployment Same Sector",2006,2006,17400,"F"
153,"New Caledonia",866,"Cattle",131,"Reemployment Same Sector",2005,2005,20000,"F"
153,"New Caledonia",866,"Cattle",131,"Reemployment Same Sector",2004,2004,23000,"F"
153,"New Caledonia",866,"Cattle",131,"Reemployment Same Sector",2003,2003,22700,"F"
153,"New Caledonia",866,"Cattle",131,"Reemployment Same Sector",2002,2002,22800,"F"
153,"New Caledonia",866,"Cattle",131,"Reemployment Same Sector",2001,2001,23100,"F"
153,"New Caledonia",866,"Cattle",131,"Reemployment Same Sector",2000,2000,22800,"F"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,18350,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,19000,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,19000,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,19500,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,18300,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,18000,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,17900,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,17400,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2005,2005,20000,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2004,2004,23000,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2003,2003,22700,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2002,2002,22800,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2001,2001,23100,"C"
153,"New Caledonia",867,"Beef and Veal",31,"Actual Producing Factor",2000,2000,22800,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2013,2013,1795.09537,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2012,2012,1795.26316,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2011,2011,1796.84211,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2010,2010,1756.41026,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2009,2009,1744.2623,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2008,2008,1748.33333,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2007,2007,1748.60335,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2006,2006,1719.54023,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2005,2005,1762,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2004,2004,1757.3913,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2003,2003,1753.30397,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2002,2002,1756.14035,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2001,2001,1754.97836,"C"
153,"New Caledonia",867,"Beef and Veal",41,"Productivity Indicator",2000,2000,1727.63158,"C"
153,"New Caledonia",867,"Beef and Veal",51,"Output",2013,2013,3294,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2012,2012,3411,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2011,2011,3414,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2010,2010,3425,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2009,2009,3192,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2008,2008,3147,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2007,2007,3130,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2006,2006,2992,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2005,2005,3524,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2004,2004,4042,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2003,2003,3980,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2002,2002,4004,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2001,2001,4054,
153,"New Caledonia",867,"Beef and Veal",51,"Output",2000,2000,3939,
153,"New Caledonia",867,"Beef and Veal",141,"Food",2013,2013,2526.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2012,2012,2614.5,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2011,2011,2616.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2010,2010,2624.25,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2009,2009,2406.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2008,2008,2374.5,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2007,2007,2397.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2006,2006,2292.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2005,2005,2652.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2004,2004,3042,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2003,2003,2992.5,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2002,2002,3013.5,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2001,2001,3046.5,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",2000,2000,2969.25,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1999,1999,3150.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1998,1998,3342.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1997,1997,3356.25,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1996,1996,3452.25,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1995,1995,3141,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1994,1994,3504.75,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1993,1993,3219,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1992,1992,3031.5,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1991,1991,3037.5,"B"
153,"New Caledonia",867,"Beef and Veal",141,"Food",1990,1990,3037.5,"B"
156,"New Zealand",866,"Cattle",11,"Initial Existence",2013,2013,10182122,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2012,2012,10180093,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2011,2011,10020917,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2010,2010,9863972,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2009,2009,9961494,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2008,2008,9715312,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2007,2007,9654467,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2006,2006,9608693,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2005,2005,9510802,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2004,2004,9599892,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2003,2003,9728220,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2002,2002,9637000,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2001,2001,9281000,
156,"New Zealand",866,"Cattle",11,"Initial Existence",2000,2000,9015000,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2013,2013,5005000,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2012,2012,5018692,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2011,2011,4816000,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2010,2010,4680096,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2009,2009,4607000,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2008,2008,4347657,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2007,2007,4167121,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2006,2006,4137697,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2005,2005,4105990,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2004,2004,4103319,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2003,2003,3928140,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2002,2002,3841550,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2001,2001,4950000,
156,"New Zealand",866,"Cattle",31,"Actual Producing Factor",2000,2000,4814000,
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2013,2013,8991.00899,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2012,2012,8966.47971,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2011,2011,9343.85382,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2010,2010,9508.35197,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2009,2009,9333.62275,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2008,2008,9430.36675,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2007,2007,9550.95856,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2006,2006,9618.87736,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2005,2005,9668.80095,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2004,2004,9791.09838,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2003,2003,10088.7443,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2002,2002,10201.6113,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2001,2001,6955.55556,"C"
156,"New Zealand",866,"Cattle",41,"Productivity Indicator",2000,2000,8786.87162,"C"
156,"New Zealand",866,"Cattle",51,"Output",2013,2013,4500000,"T"
156,"New Zealand",866,"Cattle",51,"Output",2012,2012,4500000,"T"
156,"New Zealand",866,"Cattle",51,"Output",2011,2011,4500000,"F"
156,"New Zealand",866,"Cattle",51,"Output",2010,2010,4450000,"F"
156,"New Zealand",866,"Cattle",51,"Output",2009,2009,4300000,"F"
156,"New Zealand",866,"Cattle",51,"Output",2008,2008,4100000,"F"
156,"New Zealand",866,"Cattle",51,"Output",2007,2007,3980000,"F"
156,"New Zealand",866,"Cattle",51,"Output",2006,2006,3980000,"F"
156,"New Zealand",866,"Cattle",51,"Output",2005,2005,3970000,"F"
156,"New Zealand",866,"Cattle",51,"Output",2004,2004,4017600,
156,"New Zealand",866,"Cattle",51,"Output",2003,2003,3963000,"*"
156,"New Zealand",866,"Cattle",51,"Output",2002,2002,3919000,"*"
156,"New Zealand",866,"Cattle",51,"Output",2001,2001,3443000,"*"
156,"New Zealand",866,"Cattle",51,"Output",2000,2000,4230000,"*"
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2013,2013,2625522,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2012,2012,3858679,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2011,2011,4010239,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2010,2010,3902507,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2009,2009,3875083,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2008,2008,3835375,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2007,2007,3632085,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2006,2006,3699957,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2005,2005,3802283,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2004,2004,4447000,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2003,2003,4093212,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2002,2002,3533015,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2001,2001,3419340.3,
156,"New Zealand",866,"Cattle",131,"Reemployment Same Sector",2000,2000,3304369,
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,2625522,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,3858679,
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,4010239,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,3902507,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,3875083,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,3835375,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,3632085,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,3699957,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2005,2005,3802283,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2004,2004,4447000,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2003,2003,4093212,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2002,2002,3533015,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2001,2001,3419340.3,"/"
156,"New Zealand",867,"Beef and Veal",31,"Actual Producing Factor",2000,2000,3304369,"/"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2013,2013,2147.18825,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2012,2012,1562.72864,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2011,2011,1552.71544,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2010,2010,1627.89971,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2009,2009,1643.91318,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2008,2008,1654.4875,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2007,2007,1741.08811,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2006,2006,1737.55533,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2005,2005,1714.15963,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2004,2004,1594.50641,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2003,2003,1613.10971,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2002,2002,1631.23564,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2001,2001,1726.75121,"C"
156,"New Zealand",867,"Beef and Veal",41,"Productivity Indicator",2000,2000,1730.38483,"C"
156,"New Zealand",867,"Beef and Veal",51,"Output",2013,2013,563749,
156,"New Zealand",867,"Beef and Veal",51,"Output",2012,2012,603006.82,
156,"New Zealand",867,"Beef and Veal",51,"Output",2011,2011,622676,
156,"New Zealand",867,"Beef and Veal",51,"Output",2010,2010,635289,
156,"New Zealand",867,"Beef and Veal",51,"Output",2009,2009,637030,
156,"New Zealand",867,"Beef and Veal",51,"Output",2008,2008,634558,
156,"New Zealand",867,"Beef and Veal",51,"Output",2007,2007,632378,
156,"New Zealand",867,"Beef and Veal",51,"Output",2006,2006,642888,
156,"New Zealand",867,"Beef and Veal",51,"Output",2005,2005,651772,
156,"New Zealand",867,"Beef and Veal",51,"Output",2004,2004,709077,
156,"New Zealand",867,"Beef and Veal",51,"Output",2003,2003,660280,
156,"New Zealand",867,"Beef and Veal",51,"Output",2002,2002,576318,
156,"New Zealand",867,"Beef and Veal",51,"Output",2001,2001,590435,
156,"New Zealand",867,"Beef and Veal",51,"Output",2000,2000,571783,
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2013,2013,540042,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2012,2012,579299.82,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2011,2011,598969,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2010,2010,602567,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2009,2009,610337,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2008,2008,607192,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2007,2007,606670,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2006,2006,615671,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2005,2005,617011,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2004,2004,679453,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2003,2003,640229,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2002,2002,561765,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2001,2001,578829,"B"
156,"New Zealand",867,"Beef and Veal",131,"Reemployment Same Sector",2000,2000,557302.39,"B"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2013,2013,3740000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2012,2012,3750000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2011,2011,3750000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2010,2010,3700000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2009,2009,3650000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2008,2008,3600000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2007,2007,3600000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2006,2006,3600000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2005,2005,3500000,"F"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2004,2004,3400000,"*"
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2003,2003,3500000,
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2002,2002,3350000,
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2001,2001,3300000,
157,"Nicaragua",866,"Cattle",11,"Initial Existence",2000,2000,3275000,
157,"Nicaragua",866,"Cattle",51,"Output",2013,2013,875000,"T"
157,"Nicaragua",866,"Cattle",51,"Output",2012,2012,875000,"T"
157,"Nicaragua",866,"Cattle",51,"Output",2011,2011,875000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2010,2010,865000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2009,2009,855000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2008,2008,843000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2007,2007,843000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2006,2006,843000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2005,2005,820000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2004,2004,815000,"F"
157,"Nicaragua",866,"Cattle",51,"Output",2003,2003,820000,
157,"Nicaragua",866,"Cattle",51,"Output",2002,2002,810000,
157,"Nicaragua",866,"Cattle",51,"Output",2001,2001,867600,
157,"Nicaragua",866,"Cattle",51,"Output",2000,2000,864800,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2013,2013,753700,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2012,2012,860300,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2011,2011,914000,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2010,2010,749221,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2009,2009,664539,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2008,2008,615867,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2007,2007,585471,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2006,2006,538252,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2005,2005,504163,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2004,2004,484637,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2003,2003,423610,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2002,2002,388848,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2001,2001,362239,
157,"Nicaragua",866,"Cattle",131,"Reemployment Same Sector",2000,2000,353046,
157,"Nicaragua",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,753700,"/"
157,"Nicaragua",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,860300,"/"
157,"Nicaragua",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,914000,"/"
157,"Nicaragua",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,749221,"/"
157,"Nicaragua",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,664539,"/"
157,"Nicaragua",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,615867,"/"
